description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
"Zion, Mount (Jerusalem, Israel) -- Pictorial works",הר ציון - ירושלים: בבית העדות.,הר ציון - ירושלים: בבית העדות.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704723,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704723,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zion, Mount (Jerusalem, Israel) -- Pictorial works""]","[""Mt. Zion - Jerusalem: Shrine at the Synagogue.""]"
"Zion, Mount (Jerusalem, Israel) -- Pictorial works",הר ציון - ירושלים: במרתף השואה.,הר ציון - ירושלים: במרתף השואה.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704780,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704780,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zion, Mount (Jerusalem, Israel) -- Pictorial works""]","[""Mt. Zion - Jerusalem: In the Celler of Horror.""]"
"Zion, Mount (Jerusalem, Israel) -- Pictorial works",הר ציון - ירושלים: חדר כנור דוד.,הר ציון - ירושלים: חדר כנור דוד.,,NNL01,,,image,1 postcard : b&w; color ; 100 X 146 mm..,,003704841,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704841,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zion, Mount (Jerusalem, Israel) -- Pictorial works""]","[""Mt. Zion - Jerusalem: The Chamber of the Harp.""]"
"Tomb of David (Jerusalem, Israel) -- Pictorial works; Zion, Mount (Jerusalem, Israel) -- Pictorial works",הר ציון - ירושלים: ליד מצבת דוד המלך.,הר ציון - ירושלים: ליד מצבת דוד המלך.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704926,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704926,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tomb of David (Jerusalem, Israel) -- Pictorial works; Zion, Mount (Jerusalem, Israel) -- Pictorial works""]","[""Mt. Zion - Jerusalem: Entrance to the Tomb of David.""]"
"Tomb of David (Jerusalem, Israel) -- Pictorial works; Zion, Mount (Jerusalem, Israel) -- Pictorial works",הר ציון - ירושלים: קבר דוד המלך.,הר ציון - ירושלים: קבר דוד המלך.,,NNL01,,,image,2 postcards : b&w ; 100 X 146 mm..,,003704929,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704929,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tomb of David (Jerusalem, Israel) -- Pictorial works; Zion, Mount (Jerusalem, Israel) -- Pictorial works""]","[""Mt. Zion - Jerusalem: Tomb of King David.""]"
Israel -- Photographs,חוות אילנות לחקר היער.,חוות אילנות לחקר היער.,,NNL01,"ויסנשטין, רודי, 1910-1992 צלם",,image,"1 photograph : b&w, ; 127 X 181 mm..",,003573365,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573365,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[Ilanot Tree Nursery and Experimental Station].""]"
Israel -- Photographs,חוות אילנות לחקר היער.,חוות אילנות לחקר היער.,,NNL01,,,image,"1 photograph : b&w, ; 127 X 181 mm..",,003573368,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003573368,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[Ilanot Tree Nursery and Experimental Station].""]"
"Yemin Moshe (Jerusalem, Israel) -- Photographs",ירושלים.,ירושלים.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704957,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704957,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Yemin Moshe (Jerusalem, Israel) -- Photographs""]","[""Jerusalem.""]"
Bezal'el - Aqademya leommanut weizzuv -- Photographs,"ירושלים: בית הנכאות ""בצלאל"".","ירושלים: בית הנכאות ""בצלאל"".",,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705582,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705582,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Bezal'el - Aqademya leommanut weizzuv -- Photographs""]","[""Jerusalem: \""Bezalel\"" Museum.""]"
Young Men's Christian Association (Jerusalem),ירושלים: בנין י.מ.ק.א.,ירושלים: בנין י.מ.ק.א.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705655,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705655,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Young Men's Christian Association (Jerusalem)""]","[""Jerusalem: Y.M.C.A. Building.""]"
"פלפוט, הרצליה; Jerusalem (Israel)",ירושלים: בעיר החדשה.,ירושלים: בעיר החדשה.,,NNL01,,,image,1 postcard : b&w; color ; 100 X 146 mm..,,003705478,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705478,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פלפוט, הרצליה; Jerusalem (Israel)""]","[""Modern Jerusalem.""]"
"Western Wall (Jerusalem, Israel) -- Pictorial works",ירושלים: הכותל המערבי.,ירושלים: הכותל המערבי.,,NNL01,,,image,2 postcards : b&w; color ; 100 X 146 mm..,,003704685,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704685,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Western Wall (Jerusalem, Israel) -- Pictorial works""]","[""Jerusalem: Wailing wall.""]"
YaʼItyop̣yā ʼortodoks tawāḥedo béta kerestiyān; Jerusalem (Israel) -- Churches -- Photographs,ירושלים: הכנסיה החבשית.,ירושלים: הכנסיה החבשית.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705602,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705602,"[""אוסף התצלומים, הספרייה הלאומית""]","[""YaʼItyop̣yā ʼortodoks tawāḥedo béta kerestiyān; Jerusalem (Israel) -- Churches -- Photographs""]","[""Jerusalem: The Abyssinian Church.""]"
"פלפוט, הרצליה; Jerusalem (Israel) -- Photographs",ירושלים: העיר החדשה.,ירושלים: העיר החדשה.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705470,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705470,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פלפוט, הרצליה; Jerusalem (Israel) -- Photographs""]","[""Modern Jerusalem.""]"
Jerusalem Old City (Israel) -- Photographs,ירושלים: העיר העתיקה. -Old Jerusalem. [picture],ירושלים: העיר העתיקה. -Old Jerusalem. [picture],,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003702788,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003702788,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem Old City (Israel) -- Photographs""]","[""Old Jerusalem.""]"
"Temple Mount (Jerusalem, Israel) -- Photographs",ירושלים: הר הבית.,ירושלים: הר הבית.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003702791,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003702791,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Temple Mount (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Temple Area.""]"
"Zion, Mount (Jerusalem, Israel) -- Photographs",ירושלים: הר ציון.,ירושלים: הר ציון.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704695,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704695,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zion, Mount (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Mt. Zion.""]"
Jerusalem Old City (Israel) -- Photographs,ירושלים: חומת העיר העתיקה.,ירושלים: חומת העיר העתיקה.,,NNL01,,,image,2 postcards : b&w; color ; 100 X 146 mm..,,003702804,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003702804,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem Old City (Israel) -- Photographs""]","[""Jerusalem:Old City Wall.""]"
"Sanhedria (Jerusalem, Israel) -- Photographs",ירושלים: חפירות בסנהדריה.,ירושלים: חפירות בסנהדריה.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705684,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705684,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Sanhedria (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Excavations at Sanhedria.""]"
Jerusalem Old City (Israel) -- Pictorial works,ירושלים: מבט לעיר העתיקה.,ירושלים: מבט לעיר העתיקה.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003702802,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003702802,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem Old City (Israel) -- Pictorial works""]","[""Jerusalem: Temple Area.""]"
"Tower of David (Jerusalem, Israel) -- Pictorial works",ירושלים: מגדל דוד.,ירושלים: מגדל דוד.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704667,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704667,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tower of David (Jerusalem, Israel) -- Pictorial works""]","[""Jerusalem: Tower of David.""]"
"Tower of David (Jerusalem, Israel) -- Photographs",ירושלים: מגדל דוד.,ירושלים: מגדל דוד.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704674,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704674,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tower of David (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Citadel of David.""]"
"פלפוט, הרצליה; Jerusalem (Israel) -- Photographs","ירושלים: מראה בית הכרם, בית וגן והר הרצל.","ירושלים: מראה בית הכרם, בית וגן והר הרצל.",,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705645,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705645,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פלפוט, הרצליה; Jerusalem (Israel) -- Photographs""]","[""Jerusalem: View of Beth Hakerem, Bayit Vagan and Mt. Herzl.""]"
Jerusalem (Israel) -- Photographs,ירושלים: מראה חלקי.,ירושלים: מראה חלקי.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705265,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705265,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""Jerusalem: Partial View.""]"
Jerusalem (Israel) -- Photographs,ירושלים: מראה חלקי.,ירושלים: מראה חלקי.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705270,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705270,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""Jerusalem: Partial View.""]"
Jerusalem (Israel) -- Photographs,ירושלים: מראה חלקי.,ירושלים: מראה חלקי.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705439,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705439,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""Jerusalem: Partial View.""]"
Jerusalem (Israel) -- Photographs,ירושלים: מראה חלקי.,ירושלים: מראה חלקי.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705464,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705464,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""Jerusalem: Partial View.""]"
"Sukkot -- Photographs; Mea Shearim (Jerusalem, Israel) -- Photographs",ירושלים: סוכות במאה שערים.,ירושלים: סוכות במאה שערים.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704936,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704936,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Sukkot -- Photographs; Mea Shearim (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Sukkoth at Mea Shearim.""]"
"Sukkot -- Photographs; Mea Shearim (Jerusalem, Israel) -- Photographs",ירושלים: סוכות במאה שערים.,ירושלים: סוכות במאה שערים.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003704937,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003704937,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Sukkot -- Photographs; Mea Shearim (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Sukkoth at Mea Shearim.""]"
"Valley of the cross (Jerusalem, Israel) -- Photographs",ירושלים: עמק המצלבה.,ירושלים: עמק המצלבה.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705473,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705473,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Valley of the cross (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Monastery of the Cross.""]"
"Herzl, Mount (Jerusalem, Israel) -- Photographs",ירושלים: קבר הרצל.,ירושלים: קבר הרצל.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705778,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705778,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Herzl, Mount (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Tomb of Herzl.""]"
"פלפוט, הרצליה; Jerusalem (Israel)",ירושלים: רחוב בן יהודה מככר ציון.,ירושלים: רחוב בן יהודה מככר ציון.,,NNL01,,,image,1 postcard : b&w; color ; 100 X 146 mm..,,003705481,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705481,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פלפוט, הרצליה; Jerusalem (Israel)""]","[""Jerusalem: Ben Yehuda Street.""]"
"פלפוט, הרצליה; Jerusalem (Israel) -- Photographs",ירושלים: רחוב המלך ג'ורג' החמישי ובנין הכנסת.,ירושלים: רחוב המלך ג'ורג' החמישי ובנין הכנסת.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705652,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705652,"[""אוסף התצלומים, הספרייה הלאומית""]","[""פלפוט, הרצליה; Jerusalem (Israel) -- Photographs""]","[""Jerusalem: King Geoge V St. with Knesset Building..""]"
"Yemin Moshe (Jerusalem, Israel) -- Photographs",ירושלים: שכונת ימין משה - טחנת רוח.,ירושלים: שכונת ימין משה - טחנת רוח.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705665,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705665,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Yemin Moshe (Jerusalem, Israel) -- Photographs""]","[""Jerusalem: Yemin Moshe Quarter.""]"
Jerusalem (Israel) -- Photographs,עולים חדשים במושב עלמה.,עולים חדשים במושב עלמה.,,NNL01,,,image,"1 photograph : b&w, ; 94X112 mm..",,003557635,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003557635,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[New immigrants from San Nicandro in Alma Village.].""]"
Rachel's Tomb (Bethlehem),קבר רחל.,קבר רחל.,,NNL01,,,image,1 postcard : b&w ; 100 X 146 mm..,,003705819,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003705819,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Rachel's Tomb (Bethlehem)""]","[""Tomb of Rahel [Rachel's Tomb].""]"
Israel -- Photographs,"דוד בן גוריון נואם בעצרת לציון סוף מבצע ""על כנפי נשרים"".","דוד בן גוריון נואם בעצרת לציון סוף מבצע ""על כנפי נשרים"".",,NNL01,"קלוגר, זולטן, 1896-1977 צלם",,image,"1 photograph : b&w, ; 105 X 125 mm..",,003567049,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003567049,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Israel -- Photographs""]","[""[David Ben Gurion addressing a meeting in Israel celebrating the completion of the exodus of Jews from Yemen to Israel.]""]"
