manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
"כתובה. רומא, איטליה. תר""ם",000300880,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300880/sequence/IE9201399,"[כתובה. רומא, איטליה, תר&quot;ם]",http://iiif.nli.org.il/IIIFv21/FL9466899,ketubba,FL9466899,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466899/full/max/0/default.jpg,dctypes:Image,image/jpeg;,701,800,701,800
"כתובה. תוניס, תוניסיה. תר""ם",000300159,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300159/sequence/IE9199818,"[כתובה. תוניס, תוניסיה, תר&quot;ם]",http://iiif.nli.org.il/IIIFv21/FL9461617,ketubba,FL9461617,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461617/full/max/0/default.jpg,dctypes:Image,image/jpeg;,553,800,553,800
"כתובה. דמשק, סוריה. תרמ""א.",000300235,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300235/sequence/IE9199881,"[כתובה. דמשק, סוריה, תרמ&quot;א]",http://iiif.nli.org.il/IIIFv21/FL9462197,ketubba,FL9462197,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462197/full/max/0/default.jpg,dctypes:Image,image/jpeg;,580,800,580,800
"כתובה. יזד, איראן. תרמ""א",000300334,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300334/sequence/IE9202211,"[כתובה. יזד, איראן, תרמ&quot;א]",http://iiif.nli.org.il/IIIFv21/FL9465393,ketubba,FL9465393,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465393/full/max/0/default.jpg,dctypes:Image,image/jpeg;,681,800,681,800
"כתובה. ירושלים, ישראל. תרמ""א.",000300819,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300819/sequence/IE9195335,[כתובה. ירושלים; ארץ ישראל; תרמא].,http://iiif.nli.org.il/IIIFv21/FL9461878,FL9461878,FL9461878,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461878/full/max/0/default.jpg,dctypes:Image,image/jpeg;,465,800,465,800
"כתובה. ירושלים, ישראל. תרמ""א.",000300819,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300819/sequence/IE9195335,[כתובה. ירושלים; ארץ ישראל; תרמא].,http://iiif.nli.org.il/IIIFv21/FL9461881,FL9461881,FL9461881,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461881/full/max/0/default.jpg,dctypes:Image,image/jpeg;,450,800,450,800
"כתובה. ירושלים, ישראל. תרמ""א.",003505292,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003505292/sequence/IE9194193,גרסא אלקטרונית - [כתובה; ירושלים; ארץ- ישראל; תרמ&quot;א].,http://iiif.nli.org.il/IIIFv21/FL9461812,3505292-01,FL9461812,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461812/full/max/0/default.jpg,dctypes:Image,image/jpeg;,542,800,542,800
"כתובה. מקנס, מרוקו. תרמ""ב",000301157,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301157/sequence/IE10346286,"[כתובה. מכנאס, מרוקו, תרמ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL10512739,ketubba,FL10512739,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10512739/full/max/0/default.jpg,dctypes:Image,image/jpeg;,633,800,633,800
"כתובה. משהד, איראן. תרמ""א.",000300620,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300620/sequence/IE9212296,"[כתובה. משהד, איראן, תרמ&quot;א].",http://iiif.nli.org.il/IIIFv21/FL9470904,ketubba,FL9470904,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470904/full/max/0/default.jpg,dctypes:Image,image/jpeg;,456,800,456,800
"כתובה. תוניס, תוניסיה. תרמ""ב",000300550,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300550/sequence/IE9197427,"[כתובה. תוניס, תוניסיה, תרמ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9463951,[כתובה. תוניס; תוניסיה; תרמב],FL9463951,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463951/full/max/0/default.jpg,dctypes:Image,image/jpeg;,558,800,558,800
"כתובה. אל מרבך, תימן. תרמ""ב.",000300404,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300404/sequence/IE9196148,[כתובה. אלמרבך; תימן; תרמב],http://iiif.nli.org.il/IIIFv21/FL9462843,FL9462843,FL9462843,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462843/full/max/0/default.jpg,dctypes:Image,image/jpeg;,745,800,745,800
"כתובה. אל מרבך, תימן. תרמ""ב.",000300404,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300404/sequence/IE9196148,[כתובה. אלמרבך; תימן; תרמב],http://iiif.nli.org.il/IIIFv21/FL9462848,FL9462848,FL9462848,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462848/full/max/0/default.jpg,dctypes:Image,image/jpeg;,739,800,739,800
"כתובה. בומבי, הודו. תרמ""ב.",000300164,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300164/sequence/IE9207136,"[כתובה. בומבי, הודו, תרמ&quot;ב].",http://iiif.nli.org.il/IIIFv21/FL9469820,ketubba,FL9469820,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469820/full/max/0/default.jpg,dctypes:Image,image/jpeg;,608,800,608,800
"כתובה. הראת, אפגניסטן. תרמ""ג",000300146,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300146/sequence/IE9202463,"[כתובה. הראת, אפגניסטן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9464834,ketubba,FL9464834,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464834/full/max/0/default.jpg,dctypes:Image,image/jpeg;,628,800,628,800
"כתובה. הריסבורג, פנסילבניה. תרמ""ב.",000301708,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301708/sequence/IE9198180,"[כתובה. הריסבורג, ארצות הברית, תרמ&quot;ב].",http://iiif.nli.org.il/IIIFv21/FL9463309,Ketubba,FL9463309,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463309/full/max/0/default.jpg,dctypes:Image,image/jpeg;,620,800,620,800
"כתובה. טרנוב, פולין. תרמ""ב.",000303869,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303869/sequence/IE9195424,[כתובה. טרנוב; פולין; תרמב].,http://iiif.nli.org.il/IIIFv21/FL9462756,Ketubba,FL9462756,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462756/full/max/0/default.jpg,dctypes:Image,image/jpeg;,633,800,633,800
"כתובה. פיטרסבורג, וירג'יניה. תרמ""ב.",000301709,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301709/sequence/IE9129559,"[כתובה. פיטרסבורג, וירג&apos;יניה, ארצות הברית, תרמ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9156603,Ketubba,FL9156603,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156603/full/max/0/default.jpg,dctypes:Image,image/jpeg;,622,800,622,800
"כתובה. פיטרסבורג, וירג'יניה. תרמ""ב.",000301709,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301709/sequence/IE9204082,"[כתובה. פיטרסבורג, וירג&apos;יניה, ארצות הברית, תרמ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9468524,Ketubba,FL9468524,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468524/full/max/0/default.jpg,dctypes:Image,image/jpeg;,622,800,622,800
"כתובה. פילדלפיה, פנסילבניה. תרמ""ב",000300501,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300501/sequence/IE9198930,"[כתובה. פילדלפיה, ארצות הברית, תרמ&quot;ב]",http://iiif.nli.org.il/IIIFv21/FL9461715,[כתובה. פילדלפיה; ארצות הברית; תרמב],FL9461715,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461715/full/max/0/default.jpg,dctypes:Image,image/jpeg;,627,800,627,800
"כתובה. פילדלפיה, פנסילבניה. תרמ""ג",000301543,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301543/sequence/IE9201887,"[כתובה. פילדלפיה, ארצות הברית, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9465268,Ketubba,FL9465268,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465268/full/max/0/default.jpg,dctypes:Image,image/jpeg;,659,800,659,800
"כתובה. פילדלפיה, פנסילבניה. תרמ""ב.",000301544,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301544/sequence/IE9201893,"[כתובה. פילדלפיה, ארצות הברית, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9465323,Ketubba,FL9465323,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465323/full/max/0/default.jpg,dctypes:Image,image/jpeg;,624,800,624,800
"כתובה. קוצ'י, הודו. תרמ""ב",000300618,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300618/sequence/IE10229044,"[כתובה. קוצ'ין, הודו, תרמ""ב]",http://iiif.nli.org.il/IIIFv21/FL10243916,"[כתובה. קוצ'ין, הודו, תרמב]",FL10243916,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10243916/full/max/0/default.jpg,dctypes:Image,image/jpeg;,578,800,578,800
"כתובה. איספהאן, איראן. תרמ""ג.",000300335,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300335/sequence/IE9128428,"[כתובה. איספהן, איראן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9156750,ketubba,FL9156750,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156750/full/max/0/default.jpg,dctypes:Image,image/jpeg;,713,800,713,800
"כתובה. איספהאן, איראן. תרמ""ג.",000300335,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300335/sequence/IE9202225,"[כתובה. איספהן, איראן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9465561,ketubba,FL9465561,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465561/full/max/0/default.jpg,dctypes:Image,image/jpeg;,713,800,713,800
"כתובה. דמאר, תימן. תרמ""ג.",000300871,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300871/sequence/IE9200448,"[כתובה. ד&apos;מאר, תימן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9461855,ketubba,FL9461855,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461855/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,496,800,496
"כתובה. דמשק, סוריה. תרמ""ג.",000301146,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301146/sequence/IE9199077,"[כתובה. דמשק, סוריה, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9463118,ketubba,FL9463118,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463118/full/max/0/default.jpg,dctypes:Image,image/jpeg;,596,800,596,800
"כתובה. הראת, אפגניסטן. תרמ""ג",000300020,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300020/sequence/IE9202699,"[כתובה. הראת, אפגניסטן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9466638,ketubba,FL9466638,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466638/full/max/0/default.jpg,dctypes:Image,image/jpeg;,613,800,613,800
"כתובה. הראת, אפגניסטן. תרמ""ג",000301115,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301115/sequence/IE9200918,"[כתובה. הראת, אפגניסטן, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9465279,ketubba,FL9465279,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465279/full/max/0/default.jpg,dctypes:Image,image/jpeg;,593,800,593,800
"כתובה. יואנינה, יוון. תרמ""ד",000300021,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300021/sequence/IE9199941,"[כתובה. ינינה, יוון, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9462773,ketubba,FL9462773,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462773/full/max/0/default.jpg,dctypes:Image,image/jpeg;,580,800,580,800
"כתובה. מרכש, מרוקו. תרמ""ד.",000300975,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300975/sequence/IE9197705,"[כתובה. מראכש, מרוקו, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9462807,[כתובה. מראכש; מרוקו; תרמד],FL9462807,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462807/full/max/0/default.jpg,dctypes:Image,image/jpeg;,550,800,550,800
"כתובה. תוניס, תוניסיה. תרמ""ג",000300167,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300167/sequence/IE9198068,"[כתובה. תוניס, תוניסיה, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9462387,ketubba,FL9462387,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462387/full/max/0/default.jpg,dctypes:Image,image/jpeg;,534,800,534,800
"כתובה. תוניס, תוניסיה. תרמ""ג",000300220,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300220/sequence/IE9198213,"[כתובה. תוניס, תוניסיה, תרמ&quot;ג]",http://iiif.nli.org.il/IIIFv21/FL9463579,ketubba,FL9463579,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463579/full/max/0/default.jpg,dctypes:Image,image/jpeg;,543,800,543,800
"כתובה. איראן. תרמ""ד",000301161,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301161/sequence/IE9215265,"[כתובה. איראן, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9469934,[כתובה. איראן; תרמד],FL9469934,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469934/full/max/0/default.jpg,dctypes:Image,image/jpeg;,554,800,554,800
"כתובה. בורדו, צרפת. תרמ""ד.",000303860,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303860/sequence/IE9195442,[כתובה. בורדו; צרפת; תרמד].,http://iiif.nli.org.il/IIIFv21/FL9462870,Ketubba,FL9462870,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462870/full/max/0/default.jpg,dctypes:Image,image/jpeg;,646,800,646,800
"כתובה. המדאן, איראן. תרמ""ד",000300248,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300248/sequence/IE9199428,"[כתובה. המדאן, איראן, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9463500,ketubba,FL9463500,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463500/full/max/0/default.jpg,dctypes:Image,image/jpeg;,664,800,664,800
"כתובה. הראת, אפגניסטן. תרמ""ד",000300028,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300028/sequence/IE9207372,"[כתובה. הראת, אפגניסטן, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9468437,ketubba,FL9468437,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468437/full/max/0/default.jpg,dctypes:Image,image/jpeg;,629,800,629,800
"כתובה. הראת, אפגניסטן. תרמ""ד",000300213,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300213/sequence/IE9206113,"[כתובה. הראת, אפגניסטן, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9467149,ketubba,FL9467149,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467149/full/max/0/default.jpg,dctypes:Image,image/jpeg;,691,800,691,800
"כתובה. טורינו, איטליה. תרמ""ה",000303449,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303449/sequence/IE9212139,"[כתובה. טורינו, איטליה, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9470587,ketubba,FL9470587,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470587/full/max/0/default.jpg,dctypes:Image,image/jpeg;,578,800,578,800
"כתובה. ירושלים, ישראל. תרמ""ד",000301184,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301184/sequence/IE9203213,"[כתובה. ירושלים, ארץ ישראל, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9467015,ketubba,FL9467015,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467015/full/max/0/default.jpg,dctypes:Image,image/jpeg;,578,800,578,800
"כתובה. משהד, איראן. תרמ""ה",000301154,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301154/sequence/IE9207139,"[כתובה. משהד, איראן, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9469842,ketubba,FL9469842,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469842/full/max/0/default.jpg,dctypes:Image,image/jpeg;,618,800,618,800
"כתובה. פררה, איטליה. תרמ""ה.",000302388,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302388/sequence/IE9197875,"[כתובה. פררה, איטליה, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9463862,ketubba,FL9463862,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463862/full/max/0/default.jpg,dctypes:Image,image/jpeg;,640,800,640,800
"כתובה. צפרו, מרוקו. תרמ""ד",000300179,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300179/sequence/IE9202525,"[כתובה. צפרו, מרוקו, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9465350,ketubba,FL9465350,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465350/full/max/0/default.jpg,dctypes:Image,image/jpeg;,529,800,529,800
"כתובה. תוניס, תוניסיה. תרמ""ד",000300365,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300365/sequence/IE9207637,"[כתובה. תוניס, תוניסיה, תרמ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9470070,ketubba,FL9470070,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470070/full/max/0/default.jpg,dctypes:Image,image/jpeg;,465,800,465,800
"כתובה. ביחן, תימן. תרמ""ה.",000301226,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301226/sequence/IE9203222,"[כתובה. ביחאן, תימן, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9467117,[כתובה. ביחאן; תימן; תרמה],FL9467117,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467117/full/max/0/default.jpg,dctypes:Image,image/jpeg;,620,800,620,800
"כתובה. הראת, אפגניסטן. תרמ""ה",000300326,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300326/sequence/IE9212929,"[כתובה. הראת, אפגניסטן, [תר]מ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9470598,ketubba,FL9470598,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470598/full/max/0/default.jpg,dctypes:Image,image/jpeg;,595,800,595,800
"כתובה. הראת, אפגניסטן. תרמ""ה (?)",000301006,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301006/sequence/IE9200235,"[כתובה. הראת, אפגניסטן, תרמ&quot;ה (?)]",http://iiif.nli.org.il/IIIFv21/FL9462759,[כתובה. הראת; אפגניסטן; תרמה (?)],FL9462759,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462759/full/max/0/default.jpg,dctypes:Image,image/jpeg;,772,800,772,800
"כתובה. הראת, אפגניסטן. תרמ""ה.",000301134,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301134/sequence/IE9201632,"[כתובה. הראת, אפגניסטן, תרמ&quot;ה].",http://iiif.nli.org.il/IIIFv21/FL9465587,ketubba,FL9465587,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465587/full/max/0/default.jpg,dctypes:Image,image/jpeg;,459,800,459,800
"כתובה. טהראן, איראן. תרמ""ה",000301114,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301114/sequence/IE9215560,"[כתובה. טהרן, איראן, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9469069,ketubba,FL9469069,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469069/full/max/0/default.jpg,dctypes:Image,image/jpeg;,536,800,536,800
"כתובה. יזד, איראן. תרמ""ו",000300355,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300355/sequence/IE9203785,"[כתובה. יזד, איראן, תרמ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9465309,[כתובה. יזד; איראן; תרמו],FL9465309,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465309/full/max/0/default.jpg,dctypes:Image,image/jpeg;,642,800,642,800
"כתובה. ירושלים, ישראל. תרמ""ה",000300836,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300836/sequence/IE9200376,"[כתובה. ירושלים, ארץ ישראל, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9464641,ketubba,FL9464641,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464641/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,485,800,485
"כתובה. ירושלים, ישראל. תרמ""ו",000300982,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300982/sequence/IE9223158,"[כתובה. ירושלים, ארץ ישראל, תרמ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9469156,ketubba,FL9469156,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469156/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,769,800,769
"כתובה. משהד, איראן. 1885.",000300634,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300634/sequence/IE9206777,"[כתובה. משהד, איראן, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9470141,ketubba,FL9470141,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470141/full/max/0/default.jpg,dctypes:Image,image/jpeg;,536,800,536,800
"כתובה. משהד, איראן. תרמ""ה",000301165,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301165/sequence/IE9204795,"[כתובה. [משהד], איראן, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468222,ketubba,FL9468222,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468222/full/max/0/default.jpg,dctypes:Image,image/jpeg;,611,800,611,800
"כתובה. צחינוואלי, גאורגיה. תרמ""ה.",000300222,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300222/sequence/IE9198229,"[כתובה. צחינואל, גרוזיה, תרמ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9463740,ketubba,FL9463740,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463740/full/max/0/default.jpg,dctypes:Image,image/jpeg;,642,800,642,800
